order_id,user_id,status,gender,created_at
66935,53575,Complete,F,2023-10-04 03:23:00+00:00
66937,53575,Complete,F,2023-01-12 03:23:00+00:00
66956,53592,Complete,F,2023-08-23 09:31:00+00:00
66970,53599,Complete,F,2023-05-17 17:48:00+00:00
67075,53685,Complete,F,2023-04-07 07:45:00+00:00
67078,53687,Complete,F,2023-09-05 12:18:00+00:00
67079,53688,Complete,F,2023-05-04 10:37:00+00:00
67092,53699,Complete,F,2023-08-22 05:08:00+00:00
67099,53703,Complete,F,2023-09-12 01:40:00+00:00
67119,53714,Complete,F,2023-11-29 18:07:00+00:00
67219,53791,Complete,F,2023-11-03 12:41:00+00:00
67233,53802,Complete,F,2023-01-16 01:44:00+00:00
67290,53842,Complete,F,2023-12-17 01:56:00+00:00
67350,53902,Complete,F,2023-02-16 17:11:00+00:00
67367,53913,Complete,F,2023-10-10 14:23:00+00:00
67423,53952,Complete,F,2023-09-28 15:58:00+00:00
67434,53960,Complete,F,2023-07-25 08:45:00+00:00
67454,53977,Complete,F,2023-04-10 08:13:00+00:00
67529,54039,Complete,F,2023-10-02 15:59:00+00:00
67653,54137,Complete,F,2023-02-02 05:07:00+00:00
67654,54137,Complete,F,2023-05-23 05:07:00+00:00
67675,54152,Complete,F,2023-04-20 09:43:00+00:00
67697,54167,Complete,F,2023-03-07 09:13:00+00:00
67704,54170,Complete,F,2023-11-02 03:14:00+00:00
67732,54207,Complete,F,2023-07-11 05:25:00+00:00
67751,54224,Complete,F,2023-12-08 03:05:00+00:00
67798,54261,Complete,F,2023-10-09 07:33:00+00:00
67819,54279,Complete,F,2023-05-27 14:33:00+00:00
67853,54306,Complete,F,2023-12-15 12:48:00+00:00
67885,54329,Complete,F,2023-01-20 01:23:00+00:00
67886,54332,Complete,F,2023-05-07 05:55:00+00:00
67948,54387,Complete,F,2023-09-02 07:04:00+00:00
68000,54422,Complete,F,2023-06-30 13:33:00+00:00
68048,54460,Complete,F,2023-12-22 01:12:00+00:00
68050,54461,Complete,F,2023-09-17 17:07:00+00:00
68054,54467,Complete,F,2023-05-06 15:16:00+00:00
68114,54511,Complete,F,2023-02-24 03:27:00+00:00
68116,54513,Complete,F,2023-04-30 05:03:00+00:00
68163,54544,Complete,F,2023-11-21 01:12:00+00:00
68170,54552,Complete,F,2023-06-02 09:31:00+00:00
68233,54598,Complete,F,2023-07-21 02:00:00+00:00
68245,54603,Complete,F,2023-07-30 08:58:00+00:00
68294,54654,Complete,F,2023-02-07 12:01:00+00:00
68321,54674,Complete,F,2023-11-12 14:14:00+00:00
68430,54765,Complete,F,2023-10-28 18:50:00+00:00
68442,54773,Complete,F,2023-02-01 02:34:00+00:00
68484,54805,Complete,F,2023-07-15 15:45:00+00:00
68492,54811,Complete,F,2023-02-22 14:23:00+00:00
68493,54812,Complete,F,2023-09-25 16:44:00+00:00
68537,54858,Complete,F,2023-10-14 06:37:00+00:00
68554,54877,Complete,F,2023-10-30 13:30:00+00:00
68588,54907,Complete,F,2023-07-24 16:16:00+00:00
68639,54946,Complete,F,2023-06-29 08:56:00+00:00
68650,54953,Complete,F,2023-08-17 09:17:00+00:00
68674,54970,Complete,F,2023-11-27 12:43:00+00:00
68745,55019,Complete,F,2023-01-18 04:16:00+00:00
68749,55022,Complete,F,2023-03-02 17:48:00+00:00
68770,55036,Complete,F,2023-12-20 05:49:00+00:00
69009,55220,Complete,F,2023-01-07 07:01:00+00:00
69075,55276,Complete,F,2023-10-29 03:36:00+00:00
69084,55284,Complete,F,2023-10-10 08:44:00+00:00
69125,55311,Complete,F,2023-11-18 04:16:00+00:00
69173,55357,Complete,F,2023-10-31 02:18:00+00:00
69201,55384,Complete,F,2023-11-13 16:06:00+00:00
69381,55525,Complete,F,2023-11-17 15:28:00+00:00
69382,55525,Complete,F,2023-11-09 15:28:00+00:00
69387,55528,Complete,F,2023-10-23 14:38:00+00:00
69495,55605,Complete,F,2023-05-10 15:50:00+00:00
69528,55633,Complete,F,2023-01-16 15:12:00+00:00
69560,55662,Complete,F,2023-08-07 08:08:00+00:00
69617,55717,Complete,F,2023-04-13 04:59:00+00:00
69623,55721,Complete,F,2023-02-19 05:12:00+00:00
69626,55723,Complete,F,2023-11-30 15:39:00+00:00
69634,55730,Complete,F,2023-05-02 07:06:00+00:00
69659,55746,Complete,F,2023-09-08 14:59:00+00:00
69664,55751,Complete,F,2023-08-25 08:45:00+00:00
69691,55776,Complete,F,2023-02-17 01:07:00+00:00
69831,55891,Complete,F,2023-10-04 04:49:00+00:00
69866,55913,Complete,F,2023-11-16 00:46:00+00:00
69900,55937,Complete,F,2023-12-25 17:44:00+00:00
69901,55937,Complete,F,2023-11-21 17:44:00+00:00
69935,55962,Complete,F,2023-03-29 10:39:00+00:00
69941,55966,Complete,F,2023-08-14 11:37:00+00:00
69963,55984,Complete,F,2023-10-29 02:46:00+00:00
69991,56007,Complete,F,2023-12-07 05:17:00+00:00
70070,56075,Complete,F,2023-06-09 10:04:00+00:00
70076,56080,Complete,F,2023-06-01 18:39:00+00:00
70086,56088,Complete,F,2023-08-30 16:46:00+00:00
70113,56108,Complete,F,2023-12-09 08:08:00+00:00
70117,56112,Complete,F,2023-01-12 16:00:00+00:00
70124,56116,Complete,F,2023-02-07 06:59:00+00:00
70130,56121,Complete,F,2023-11-25 03:44:00+00:00
70139,56131,Complete,F,2023-01-05 04:33:00+00:00
70157,56145,Complete,F,2023-04-24 16:00:00+00:00
70170,56152,Complete,F,2023-12-28 01:52:00+00:00
70212,56189,Complete,F,2023-02-24 08:54:00+00:00
70249,56218,Complete,F,2023-01-29 01:38:00+00:00
70274,56238,Complete,F,2023-08-16 17:08:00+00:00
70275,56238,Complete,F,2023-02-22 17:08:00+00:00
70306,56263,Complete,F,2023-09-05 13:21:00+00:00
70322,56277,Complete,F,2023-04-08 04:59:00+00:00
70331,56284,Complete,F,2023-12-27 10:16:00+00:00
70355,56302,Complete,F,2023-07-16 05:43:00+00:00
70364,56307,Complete,F,2023-11-10 09:25:00+00:00
70366,56309,Complete,F,2023-10-22 09:05:00+00:00
70495,56407,Complete,F,2023-11-27 09:33:00+00:00
70607,56488,Complete,F,2023-08-01 03:57:00+00:00
70637,56510,Complete,F,2023-09-11 04:33:00+00:00
70703,56562,Complete,F,2023-11-08 12:19:00+00:00
70737,56593,Complete,F,2023-08-06 03:23:00+00:00
70738,56593,Complete,F,2023-08-17 03:23:00+00:00
70775,56615,Complete,F,2023-10-11 12:52:00+00:00
70794,56635,Complete,F,2023-09-28 09:51:00+00:00
70798,56637,Complete,F,2023-05-08 05:24:00+00:00
70807,56646,Complete,F,2023-08-09 18:06:00+00:00
70837,56671,Complete,F,2023-12-25 01:00:00+00:00
70931,56746,Complete,F,2023-05-14 09:34:00+00:00
70938,56756,Complete,F,2023-07-25 09:01:00+00:00
71026,56822,Complete,F,2023-12-20 04:26:00+00:00
71030,56825,Complete,F,2023-05-29 07:30:00+00:00
71044,56838,Complete,F,2023-10-07 05:59:00+00:00
71093,56881,Complete,F,2023-02-24 16:29:00+00:00
71120,56898,Complete,F,2023-03-29 15:36:00+00:00
71159,56928,Complete,F,2023-04-29 17:04:00+00:00
71269,57010,Complete,F,2023-11-05 08:08:00+00:00
71287,57023,Complete,F,2023-11-09 16:59:00+00:00
71434,57143,Complete,F,2023-11-18 14:04:00+00:00
71463,57163,Complete,F,2023-09-25 16:30:00+00:00
71490,57189,Complete,F,2023-08-14 05:30:00+00:00
71591,57272,Complete,F,2023-05-06 16:16:00+00:00
71609,57286,Complete,F,2023-10-25 07:57:00+00:00
71625,57297,Complete,F,2023-12-19 15:51:00+00:00
71669,57327,Complete,F,2023-03-31 01:06:00+00:00
71671,57330,Complete,F,2023-03-18 07:00:00+00:00
71747,57399,Complete,F,2023-04-12 16:02:00+00:00
71751,57400,Complete,F,2023-04-24 03:35:00+00:00
71775,57414,Complete,F,2023-12-15 09:23:00+00:00
71818,57452,Complete,F,2023-05-05 12:32:00+00:00
71831,57463,Complete,F,2023-02-11 18:57:00+00:00
71839,57472,Complete,F,2023-12-20 18:27:00+00:00
71882,57506,Complete,F,2023-12-17 17:12:00+00:00
71957,57555,Complete,F,2023-03-02 10:20:00+00:00
71965,57558,Complete,F,2023-02-13 03:16:00+00:00
71967,57560,Complete,F,2023-11-25 16:01:00+00:00
72087,57648,Complete,F,2023-02-23 02:56:00+00:00
72093,57651,Complete,F,2023-12-25 13:09:00+00:00
72105,57664,Complete,F,2023-06-14 00:55:00+00:00
72132,57689,Complete,F,2023-06-08 10:53:00+00:00
72139,57694,Complete,F,2023-02-21 04:20:00+00:00
72140,57694,Complete,F,2023-04-24 04:20:00+00:00
72142,57694,Complete,F,2023-12-07 04:20:00+00:00
72166,57714,Complete,F,2023-09-06 09:42:00+00:00
72299,57823,Complete,F,2023-04-10 04:10:00+00:00
72326,57842,Complete,F,2023-01-15 00:38:00+00:00
72355,57868,Complete,F,2023-09-20 16:14:00+00:00
72356,57868,Complete,F,2023-05-14 16:14:00+00:00
72421,57924,Complete,F,2023-03-30 08:11:00+00:00
72430,57931,Complete,F,2023-06-28 05:59:00+00:00
72440,57942,Complete,F,2023-11-28 13:27:00+00:00
72453,57950,Complete,F,2023-07-27 04:12:00+00:00
72478,57971,Complete,F,2023-10-31 07:04:00+00:00
72502,57988,Complete,F,2023-06-02 10:12:00+00:00
72519,58003,Complete,F,2023-04-20 01:14:00+00:00
72525,58009,Complete,F,2023-11-24 09:19:00+00:00
72606,58074,Complete,F,2023-05-14 02:27:00+00:00
72648,58106,Complete,F,2023-07-16 03:01:00+00:00
72673,58131,Complete,F,2023-03-09 03:03:00+00:00
72731,58177,Complete,F,2023-02-06 14:37:00+00:00
72743,58187,Complete,F,2023-07-09 12:05:00+00:00
72790,58226,Complete,F,2023-04-13 05:04:00+00:00
72796,58230,Complete,F,2023-05-23 17:01:00+00:00
72813,58248,Complete,F,2023-11-02 12:20:00+00:00
72825,58256,Complete,F,2023-07-07 14:01:00+00:00
72888,58309,Complete,F,2023-03-11 11:17:00+00:00
73006,58400,Complete,F,2023-12-09 10:53:00+00:00
73023,58409,Complete,F,2023-01-27 17:40:00+00:00
73077,58450,Complete,F,2023-12-13 15:49:00+00:00
73159,58508,Complete,F,2023-08-09 00:23:00+00:00
73207,58546,Complete,F,2023-08-26 12:41:00+00:00
73217,58553,Complete,F,2023-12-03 10:49:00+00:00
73221,58556,Complete,F,2023-07-24 17:27:00+00:00
73230,58564,Complete,F,2023-03-06 18:38:00+00:00
73243,58574,Complete,F,2023-11-24 16:04:00+00:00
73257,58583,Complete,F,2023-06-28 00:24:00+00:00
73350,58656,Complete,F,2023-01-25 18:12:00+00:00
73380,58672,Complete,F,2023-01-25 11:58:00+00:00
73474,58741,Complete,F,2023-08-15 04:27:00+00:00
73485,58750,Complete,F,2023-09-27 06:10:00+00:00
73553,58817,Complete,F,2023-05-09 16:48:00+00:00
73591,58859,Complete,F,2023-05-27 03:08:00+00:00
73596,58864,Complete,F,2023-09-25 06:43:00+00:00
73632,58888,Complete,F,2023-05-04 02:05:00+00:00
73655,58902,Complete,F,2023-08-29 03:35:00+00:00
73717,58954,Complete,F,2023-01-19 10:29:00+00:00
73760,58989,Complete,F,2023-02-10 11:33:00+00:00
73767,58997,Complete,F,2023-02-04 17:09:00+00:00
73859,59063,Complete,F,2023-04-26 15:23:00+00:00
73887,59080,Complete,F,2023-11-28 05:10:00+00:00
73896,59088,Complete,F,2023-03-27 16:36:00+00:00
73914,59105,Complete,F,2023-12-15 02:04:00+00:00
73937,59127,Complete,F,2023-08-05 05:58:00+00:00
73945,59133,Complete,F,2023-04-05 15:14:00+00:00
74016,59201,Complete,F,2023-05-30 03:11:00+00:00
74017,59201,Complete,F,2023-07-16 03:11:00+00:00
74029,59210,Complete,F,2023-07-08 08:08:00+00:00
74145,59303,Complete,F,2023-11-13 10:03:00+00:00
74151,59306,Complete,F,2023-04-26 14:08:00+00:00
74252,59395,Complete,F,2023-10-14 13:29:00+00:00
74364,59483,Complete,F,2023-07-28 02:51:00+00:00
74392,59505,Complete,F,2023-01-19 18:36:00+00:00
74398,59509,Complete,F,2023-03-21 18:20:00+00:00
74433,59540,Complete,F,2023-08-31 11:35:00+00:00
74447,59557,Complete,F,2023-09-20 13:22:00+00:00
74468,59577,Complete,F,2023-11-04 07:28:00+00:00
74499,59604,Complete,F,2023-02-01 00:59:00+00:00
74508,59614,Complete,F,2023-07-19 10:49:00+00:00
74580,59665,Complete,F,2023-05-15 15:30:00+00:00
74613,59694,Complete,F,2023-04-11 12:10:00+00:00
74637,59717,Complete,F,2023-09-04 02:35:00+00:00
74661,59730,Complete,F,2023-05-21 15:30:00+00:00
74673,59734,Complete,F,2023-07-16 01:56:00+00:00
74764,59812,Complete,F,2023-12-10 04:55:00+00:00
74769,59818,Complete,F,2023-10-08 09:22:00+00:00
74798,59835,Complete,F,2023-10-07 13:53:00+00:00
74805,59839,Complete,F,2023-10-05 06:35:00+00:00
74863,59892,Complete,F,2023-06-12 04:51:00+00:00
74884,59912,Complete,F,2023-07-17 18:07:00+00:00
74888,59913,Complete,F,2023-03-05 03:52:00+00:00
74889,59913,Complete,F,2023-08-30 03:52:00+00:00
74895,59919,Complete,F,2023-09-02 12:50:00+00:00
74933,59947,Complete,F,2023-09-20 17:34:00+00:00
74946,59956,Complete,F,2023-11-21 03:17:00+00:00
74980,59987,Complete,F,2023-12-14 07:44:00+00:00
75002,60001,Complete,F,2023-09-07 08:27:00+00:00
75075,60066,Complete,F,2023-03-29 15:46:00+00:00
75096,60086,Complete,F,2023-02-23 07:29:00+00:00
75098,60086,Complete,F,2023-06-11 07:29:00+00:00
75110,60101,Complete,F,2023-10-07 16:41:00+00:00
75143,60132,Complete,F,2023-09-09 13:55:00+00:00
75202,60186,Complete,F,2023-08-30 01:52:00+00:00
75244,60229,Complete,F,2023-12-21 04:43:00+00:00
75259,60239,Complete,F,2023-05-22 06:54:00+00:00
75289,60263,Complete,F,2023-07-31 14:05:00+00:00
75302,60273,Complete,F,2023-02-23 07:03:00+00:00
75313,60281,Complete,F,2023-09-02 04:22:00+00:00
75366,60327,Complete,F,2023-08-04 11:01:00+00:00
75415,60366,Complete,F,2023-11-15 04:13:00+00:00
75455,60399,Complete,F,2023-06-29 07:40:00+00:00
75504,60436,Complete,F,2023-12-23 06:59:00+00:00
75508,60439,Complete,F,2023-01-18 07:55:00+00:00
75561,60478,Complete,F,2023-06-13 14:46:00+00:00
75665,60565,Complete,F,2023-09-23 06:45:00+00:00
75805,60675,Complete,F,2023-11-02 05:44:00+00:00
75815,60683,Complete,F,2023-07-05 10:38:00+00:00
75819,60685,Complete,F,2023-04-18 01:59:00+00:00
75837,60694,Complete,F,2023-06-21 15:29:00+00:00
75841,60697,Complete,F,2023-04-23 12:03:00+00:00
75842,60697,Complete,F,2023-05-09 12:03:00+00:00
75853,60710,Complete,F,2023-06-26 07:45:00+00:00
75906,60739,Complete,F,2023-10-17 03:59:00+00:00
75937,60765,Complete,F,2023-05-17 00:14:00+00:00
75943,60767,Complete,F,2023-12-20 16:11:00+00:00
75968,60788,Complete,F,2023-07-12 00:50:00+00:00
76029,60833,Complete,F,2023-04-30 03:05:00+00:00
76082,60874,Complete,F,2023-08-14 15:13:00+00:00
76114,60906,Complete,F,2023-09-03 11:38:00+00:00
76156,60940,Complete,F,2023-08-11 00:31:00+00:00
76206,60977,Complete,F,2023-10-22 00:05:00+00:00
76295,61047,Complete,F,2023-10-02 15:06:00+00:00
76366,61120,Complete,F,2023-04-20 07:11:00+00:00
76420,61166,Complete,F,2023-10-22 11:04:00+00:00
76458,61193,Complete,F,2023-01-25 12:23:00+00:00
76459,61193,Complete,F,2023-03-02 12:23:00+00:00
76480,61208,Complete,F,2023-08-18 18:55:00+00:00
76500,61225,Complete,F,2023-09-01 09:27:00+00:00
76513,61233,Complete,F,2023-08-28 10:37:00+00:00
76515,61234,Complete,F,2023-02-14 18:39:00+00:00
76524,61239,Complete,F,2023-10-27 14:44:00+00:00
76536,61250,Complete,F,2023-05-13 15:57:00+00:00
76599,61303,Complete,F,2023-09-03 01:48:00+00:00
76606,61308,Complete,F,2023-11-05 16:13:00+00:00
76649,61333,Complete,F,2023-06-12 10:32:00+00:00
76671,61356,Complete,F,2023-10-17 02:02:00+00:00
76709,61392,Complete,F,2023-11-07 01:44:00+00:00
76750,61422,Complete,F,2023-04-20 06:29:00+00:00
76759,61429,Complete,F,2023-11-09 17:14:00+00:00
76778,61447,Complete,F,2023-03-09 11:53:00+00:00
76782,61450,Complete,F,2023-06-28 02:40:00+00:00
76884,61540,Complete,F,2023-04-06 06:13:00+00:00
76942,61579,Complete,F,2023-02-20 16:19:00+00:00
76951,61587,Complete,F,2023-08-21 02:05:00+00:00
76965,61597,Complete,F,2023-12-03 04:00:00+00:00
77013,61636,Complete,F,2023-09-11 18:45:00+00:00
77181,61777,Complete,F,2023-06-09 11:05:00+00:00
77241,61822,Complete,F,2023-07-11 15:47:00+00:00
77262,61839,Complete,F,2023-04-25 10:54:00+00:00
77287,61855,Complete,F,2023-09-08 18:39:00+00:00
77303,61862,Complete,F,2023-12-11 10:49:00+00:00
77497,62007,Complete,F,2023-04-07 09:11:00+00:00
77515,62019,Complete,F,2023-03-24 15:46:00+00:00
77623,62101,Complete,F,2023-09-28 15:23:00+00:00
77700,62163,Complete,F,2023-10-12 02:55:00+00:00
77720,62180,Complete,F,2023-05-28 16:55:00+00:00
77748,62202,Complete,F,2023-02-15 06:30:00+00:00
77776,62229,Complete,F,2023-10-26 02:41:00+00:00
77780,62234,Complete,F,2023-05-20 06:07:00+00:00
77804,62252,Complete,F,2023-04-23 04:40:00+00:00
77810,62259,Complete,F,2023-05-21 11:33:00+00:00
77826,62270,Complete,F,2023-09-14 18:38:00+00:00
77893,62323,Complete,F,2023-07-20 05:40:00+00:00
77904,62329,Complete,F,2023-02-07 12:28:00+00:00
77972,62384,Complete,F,2023-12-31 07:32:00+00:00
78015,62419,Complete,F,2023-02-27 11:05:00+00:00
78055,62446,Complete,F,2023-08-22 12:35:00+00:00
78119,62498,Complete,F,2023-04-26 07:21:00+00:00
78157,62522,Complete,F,2023-02-17 17:44:00+00:00
78206,62568,Complete,F,2023-03-04 05:56:00+00:00
78303,62650,Complete,F,2023-08-30 00:59:00+00:00
78336,62678,Complete,F,2023-01-04 03:52:00+00:00
78341,62681,Complete,F,2023-12-21 04:37:00+00:00
78355,62690,Complete,F,2023-11-25 01:26:00+00:00
78360,62692,Complete,F,2023-11-11 17:13:00+00:00
78381,62708,Complete,F,2023-02-08 00:40:00+00:00
78400,62725,Complete,F,2023-04-21 14:15:00+00:00
78436,62749,Complete,F,2023-10-18 14:03:00+00:00
78463,62769,Complete,F,2023-12-21 09:11:00+00:00
78465,62771,Complete,F,2023-12-19 05:43:00+00:00
78468,62773,Complete,F,2023-05-27 10:00:00+00:00
78613,62889,Complete,F,2023-10-28 11:09:00+00:00
78628,62901,Complete,F,2023-10-18 16:31:00+00:00
78656,62927,Complete,F,2023-07-04 11:51:00+00:00
78729,62982,Complete,F,2023-05-17 02:31:00+00:00
78834,63065,Complete,F,2023-11-22 02:30:00+00:00
78846,63075,Complete,F,2023-04-25 06:25:00+00:00
78857,63085,Complete,F,2023-01-11 12:22:00+00:00
79054,63230,Complete,F,2023-11-16 06:12:00+00:00
79057,63233,Complete,F,2023-06-08 02:38:00+00:00
79091,63260,Complete,F,2023-03-04 00:12:00+00:00
79141,63304,Complete,F,2023-09-28 16:20:00+00:00
79159,63321,Complete,F,2023-12-08 07:56:00+00:00
79180,63335,Complete,F,2023-09-22 00:08:00+00:00
79228,63379,Complete,F,2023-12-07 04:06:00+00:00
79246,63394,Complete,F,2023-02-11 03:09:00+00:00
79274,63417,Complete,F,2023-02-17 09:10:00+00:00
79302,63438,Complete,F,2023-11-20 10:46:00+00:00
79343,63476,Complete,F,2023-08-21 05:27:00+00:00
79357,63483,Complete,F,2023-08-03 09:07:00+00:00
79412,63522,Complete,F,2023-10-28 09:33:00+00:00
79521,63603,Complete,F,2023-05-22 14:58:00+00:00
79530,63611,Complete,F,2023-08-05 05:08:00+00:00
79591,63662,Complete,F,2023-05-31 03:06:00+00:00
79657,63714,Complete,F,2023-02-10 09:02:00+00:00
79688,63734,Complete,F,2023-08-21 05:35:00+00:00
79735,63765,Complete,F,2023-07-16 04:48:00+00:00
79875,63888,Complete,F,2023-11-30 17:10:00+00:00
79884,63894,Complete,F,2023-06-10 17:28:00+00:00
79891,63903,Complete,F,2023-11-06 11:18:00+00:00
80049,64023,Complete,F,2023-07-22 08:53:00+00:00
80069,64045,Complete,F,2023-07-11 16:25:00+00:00
80073,64047,Complete,F,2023-06-10 07:22:00+00:00
80118,64079,Complete,F,2023-12-07 12:01:00+00:00
80124,64084,Complete,F,2023-02-21 04:26:00+00:00
80127,64088,Complete,F,2023-11-22 09:09:00+00:00
80145,64101,Complete,F,2023-07-07 18:57:00+00:00
80273,64201,Complete,F,2023-01-30 12:43:00+00:00
80290,64212,Complete,F,2023-12-31 09:23:00+00:00
80304,64219,Complete,F,2023-11-05 17:40:00+00:00
80320,64231,Complete,F,2023-10-30 15:48:00+00:00
80346,64257,Complete,F,2023-12-30 14:56:00+00:00
80404,64300,Complete,F,2023-01-06 01:21:00+00:00
80515,64386,Complete,F,2023-10-17 13:23:00+00:00
80550,64412,Complete,F,2023-05-05 18:09:00+00:00
80573,64427,Complete,F,2023-02-21 10:10:00+00:00
80608,64458,Complete,F,2023-02-07 03:27:00+00:00
80657,64490,Complete,F,2023-08-02 11:56:00+00:00
80698,64530,Complete,F,2023-09-24 02:38:00+00:00
80734,64550,Complete,F,2023-06-08 09:34:00+00:00
80757,64567,Complete,F,2023-08-28 17:10:00+00:00
80763,64575,Complete,F,2023-03-19 08:53:00+00:00
80785,64597,Complete,F,2023-08-20 15:34:00+00:00
80799,64607,Complete,F,2023-03-15 08:23:00+00:00
80906,64713,Complete,F,2023-02-04 06:08:00+00:00
80923,64723,Complete,F,2023-05-02 02:25:00+00:00
80943,64740,Complete,F,2023-06-25 18:21:00+00:00
80961,64751,Complete,F,2023-05-09 06:07:00+00:00
80976,64759,Complete,F,2023-11-03 06:58:00+00:00
80994,64778,Complete,F,2023-07-23 01:24:00+00:00
81017,64802,Complete,F,2023-06-23 05:08:00+00:00
81023,64808,Complete,F,2023-05-20 06:26:00+00:00
81069,64851,Complete,F,2023-11-27 13:57:00+00:00
81091,64869,Complete,F,2023-07-06 06:53:00+00:00
81202,64960,Complete,F,2023-08-06 03:35:00+00:00
81210,64968,Complete,F,2023-10-23 07:54:00+00:00
81211,64968,Complete,F,2023-04-28 07:54:00+00:00
81218,64975,Complete,F,2023-01-08 12:08:00+00:00
81263,65001,Complete,F,2023-07-01 00:14:00+00:00
81336,65058,Complete,F,2023-09-29 06:33:00+00:00
81381,65107,Complete,F,2023-07-06 08:26:00+00:00
81387,65110,Complete,F,2023-11-05 16:33:00+00:00
81388,65110,Complete,F,2023-12-04 16:33:00+00:00
81414,65131,Complete,F,2023-09-02 13:15:00+00:00
81430,65146,Complete,F,2023-06-20 02:59:00+00:00
81479,65187,Complete,F,2023-02-02 11:08:00+00:00
81519,65220,Complete,F,2023-11-17 13:48:00+00:00
81532,65232,Complete,F,2023-04-20 12:28:00+00:00
81573,65265,Complete,F,2023-01-05 18:44:00+00:00
81606,65293,Complete,F,2023-09-29 00:58:00+00:00
81608,65294,Complete,F,2023-03-24 05:37:00+00:00
81654,65342,Complete,F,2023-08-02 13:55:00+00:00
81658,65346,Complete,F,2023-04-09 05:43:00+00:00
81852,65502,Complete,F,2023-05-28 00:32:00+00:00
81882,65532,Complete,F,2023-06-27 05:00:00+00:00
81889,65536,Complete,F,2023-01-04 12:45:00+00:00
81911,65555,Complete,F,2023-09-28 05:14:00+00:00
81923,65567,Complete,F,2023-05-17 18:17:00+00:00
81938,65580,Complete,F,2023-11-16 01:54:00+00:00
82041,65652,Complete,F,2023-03-09 09:35:00+00:00
82045,65658,Complete,F,2023-09-03 18:47:00+00:00
82142,65737,Complete,F,2023-03-19 17:41:00+00:00
82143,65737,Complete,F,2023-05-03 17:41:00+00:00
82155,65745,Complete,F,2023-04-25 15:29:00+00:00
82220,65797,Complete,F,2023-11-02 06:15:00+00:00
82275,65839,Complete,F,2023-03-29 01:52:00+00:00
82300,65855,Complete,F,2023-02-25 14:11:00+00:00
82478,65986,Complete,F,2023-12-21 11:23:00+00:00
82479,65986,Complete,F,2023-05-23 11:23:00+00:00
82533,66023,Complete,F,2023-12-31 03:47:00+00:00
82575,66053,Complete,F,2023-06-17 14:06:00+00:00
82580,66056,Complete,F,2023-05-05 14:22:00+00:00
82591,66064,Complete,F,2023-03-07 12:22:00+00:00
82607,66079,Complete,F,2023-11-03 13:10:00+00:00
82617,66087,Complete,F,2023-11-20 08:24:00+00:00
82624,66093,Complete,F,2023-10-08 03:04:00+00:00
82627,66095,Complete,F,2023-11-27 17:30:00+00:00
82637,66100,Complete,F,2023-02-23 05:39:00+00:00
82673,66129,Complete,F,2023-05-06 05:58:00+00:00
82678,66132,Complete,F,2023-07-15 08:06:00+00:00
82741,66186,Complete,F,2023-05-26 07:17:00+00:00
82764,66206,Complete,F,2023-07-30 15:58:00+00:00
82793,66227,Complete,F,2023-06-25 03:14:00+00:00
82821,66245,Complete,F,2023-03-20 02:05:00+00:00
82868,66290,Complete,F,2023-12-17 12:42:00+00:00
82934,66344,Complete,F,2023-10-18 12:29:00+00:00
83010,66410,Complete,F,2023-10-04 11:43:00+00:00
83079,66454,Complete,F,2023-08-28 11:02:00+00:00
83103,66476,Complete,F,2023-12-03 09:01:00+00:00
83176,66535,Complete,F,2023-06-12 06:13:00+00:00
83181,66539,Complete,F,2023-12-01 16:06:00+00:00
83196,66550,Complete,F,2023-05-15 18:29:00+00:00
83213,66566,Complete,F,2023-01-05 06:16:00+00:00
83278,66619,Complete,F,2023-05-06 08:06:00+00:00
83305,66637,Complete,F,2023-10-07 05:38:00+00:00
83318,66650,Complete,F,2023-04-06 01:35:00+00:00
83373,66686,Complete,F,2023-01-07 16:46:00+00:00
83398,66709,Complete,F,2023-01-04 04:18:00+00:00
83440,66737,Complete,F,2023-11-16 18:00:00+00:00
83446,66741,Complete,F,2023-06-22 17:01:00+00:00
83469,66756,Complete,F,2023-10-06 09:00:00+00:00
83487,66775,Complete,F,2023-05-12 15:05:00+00:00
83496,66781,Complete,F,2023-10-27 02:30:00+00:00
83497,66781,Complete,F,2023-03-17 02:30:00+00:00
83525,66801,Complete,F,2023-11-10 09:59:00+00:00
83526,66801,Complete,F,2023-12-09 09:59:00+00:00
83538,66811,Complete,F,2023-03-31 05:40:00+00:00
83561,66830,Complete,F,2023-12-31 09:22:00+00:00
83603,66870,Complete,F,2023-10-24 09:00:00+00:00
83613,66877,Complete,F,2023-11-30 05:23:00+00:00
83663,66908,Complete,F,2023-08-05 08:15:00+00:00
83693,66936,Complete,F,2023-07-09 06:16:00+00:00
83702,66946,Complete,F,2023-05-06 05:26:00+00:00
83728,66972,Complete,F,2023-09-27 15:53:00+00:00
83750,66990,Complete,F,2023-11-25 07:12:00+00:00
83753,66993,Complete,F,2023-01-13 01:52:00+00:00
83768,67005,Complete,F,2023-06-25 04:18:00+00:00
83835,67067,Complete,F,2023-12-02 05:58:00+00:00
83882,67108,Complete,F,2023-10-16 08:14:00+00:00
83900,67121,Complete,F,2023-06-09 08:20:00+00:00
83932,67148,Complete,F,2023-01-27 11:55:00+00:00
83994,67192,Complete,F,2023-09-29 16:56:00+00:00
84001,67197,Complete,F,2023-06-17 07:51:00+00:00
84002,67197,Complete,F,2023-09-13 07:51:00+00:00
84003,67198,Complete,F,2023-06-13 17:47:00+00:00
