id,country,latitude,longitude,state
49264,Brasil,-3.077894154,-59.93274186,Amazonas
93163,Brasil,-3.077894154,-59.93274186,Amazonas
43147,Brasil,-3.077894154,-59.93274186,Amazonas
47159,Brasil,-3.077894154,-59.93274186,Amazonas
20986,Brasil,-3.077894154,-59.93274186,Amazonas
30881,Brasil,-3.077894154,-59.93274186,Amazonas
5190,Brasil,-3.064359278,-59.93121428,Amazonas
92572,Brasil,-3.064359278,-59.93121428,Amazonas
98266,Brasil,-3.064359278,-59.93121428,Amazonas
3431,Brasil,-3.064359278,-59.93121428,Amazonas
91692,Brasil,-3.064359278,-59.93121428,Amazonas
31045,Brasil,-3.064359278,-59.93121428,Amazonas
34674,Brasil,-3.064359278,-59.93121428,Amazonas
47566,Brasil,-3.064359278,-59.93121428,Amazonas
45304,Brasil,-3.064359278,-59.93121428,Amazonas
1531,Brasil,-3.064359278,-59.93121428,Amazonas
25246,Brasil,-3.064359278,-59.93121428,Amazonas
92062,Brasil,-3.064359278,-59.93121428,Amazonas
54293,Brasil,-3.064359278,-59.93121428,Amazonas
71234,Brasil,-3.064359278,-59.93121428,Amazonas
21378,Brasil,-3.064359278,-59.93121428,Amazonas
64715,Brasil,-3.064359278,-59.93121428,Amazonas
66477,Brasil,-3.064359278,-59.93121428,Amazonas
74053,Brasil,-3.064359278,-59.93121428,Amazonas
98967,Brasil,-3.064359278,-59.93121428,Amazonas
67187,Brasil,-3.064359278,-59.93121428,Amazonas
30059,Brasil,-3.064359278,-59.93121428,Amazonas
62108,Brasil,-3.064359278,-59.93121428,Amazonas
63110,Brasil,-3.064359278,-59.93121428,Amazonas
81624,Brasil,-3.064359278,-59.93121428,Amazonas
78617,Brasil,-3.031121105,-59.91602052,Amazonas
59306,Brasil,-3.031121105,-59.91602052,Amazonas
15390,Brasil,-3.031121105,-59.91602052,Amazonas
75275,Brasil,-3.031121105,-59.91602052,Amazonas
30802,Brasil,-3.031121105,-59.91602052,Amazonas
76665,Brasil,-3.031121105,-59.91602052,Amazonas
51269,Brasil,-3.031121105,-59.91602052,Amazonas
29754,Brasil,-3.031121105,-59.91602052,Amazonas
89096,Brasil,-3.031121105,-59.91602052,Amazonas
91025,Brasil,-3.031121105,-59.91602052,Amazonas
10324,Brasil,-3.031121105,-59.91602052,Amazonas
74387,Brasil,-3.031121105,-59.91602052,Amazonas
57744,Brasil,-3.031121105,-59.91602052,Amazonas
33060,Brasil,-3.031121105,-59.91602052,Amazonas
95998,Brasil,-3.031121105,-59.91602052,Amazonas
86221,Brasil,-3.031121105,-59.91602052,Amazonas
15957,Brasil,-3.031121105,-59.91602052,Amazonas
77181,Brasil,-2.52987936,-59.63838229,Amazonas
76670,Brasil,-2.52987936,-59.63838229,Amazonas
89095,Brasil,-2.52987936,-59.63838229,Amazonas
74383,Brasil,-2.52987936,-59.63838229,Amazonas
13227,Brasil,-2.52987936,-59.63838229,Amazonas
42936,Brasil,-2.52987936,-59.63838229,Amazonas
37550,Brasil,-4.957320329,-59.53483513,Amazonas
83546,Brasil,-4.957320329,-59.53483513,Amazonas
56856,Brasil,-4.957320329,-59.53483513,Amazonas
78277,Brasil,-4.957320329,-59.53483513,Amazonas
84337,Brasil,-4.957320329,-59.53483513,Amazonas
35919,Brasil,-4.957320329,-59.53483513,Amazonas
83033,Brasil,-3.789090328,-59.52875462,Amazonas
51916,Brasil,-3.789090328,-59.52875462,Amazonas
70340,Brasil,-3.789090328,-59.52875462,Amazonas
31470,Brasil,-3.789090328,-59.52875462,Amazonas
71301,Brasil,-3.789090328,-59.52875462,Amazonas
77018,Brasil,-3.789090328,-59.52875462,Amazonas
35961,Brasil,-3.789090328,-59.52875462,Amazonas
58520,Brasil,-3.789090328,-59.52875462,Amazonas
58725,Brasil,-3.789090328,-59.52875462,Amazonas
80325,Brasil,-3.789090328,-59.52875462,Amazonas
63548,Brasil,-3.789090328,-59.52875462,Amazonas
8595,Brasil,-3.789090328,-59.52875462,Amazonas
15411,Brasil,-3.789090328,-59.52875462,Amazonas
77704,Brasil,-3.789090328,-59.52875462,Amazonas
86900,Brasil,-3.174438416,-58.77666913,Amazonas
4167,Brasil,-3.174438416,-58.77666913,Amazonas
8678,Brasil,-3.174438416,-58.77666913,Amazonas
66596,Brasil,-3.174438416,-58.77666913,Amazonas
2905,Brasil,-3.174438416,-58.77666913,Amazonas
38867,Brasil,-3.174438416,-58.77666913,Amazonas
90912,Brasil,-3.174438416,-58.77666913,Amazonas
34968,Brasil,-3.174438416,-58.77666913,Amazonas
48921,Brasil,-3.174438416,-58.77666913,Amazonas
54735,Brasil,-3.174438416,-58.77666913,Amazonas
27727,Brasil,-3.174438416,-58.77666913,Amazonas
48037,Brasil,-3.174438416,-58.77666913,Amazonas
58422,Brasil,-3.174438416,-58.77666913,Amazonas
92386,Brasil,-3.174438416,-58.77666913,Amazonas
98758,Brasil,-3.174438416,-58.77666913,Amazonas
22987,Brasil,-3.174438416,-58.77666913,Amazonas
28296,Brasil,-3.174438416,-58.77666913,Amazonas
99502,Brasil,-3.174438416,-58.77666913,Amazonas
28886,Brasil,-3.174438416,-58.77666913,Amazonas
81883,Brasil,-3.988272986,-58.60208978,Amazonas
73989,Brasil,-3.988272986,-58.60208978,Amazonas
25578,Brasil,-3.988272986,-58.60208978,Amazonas
58956,Brasil,-3.988272986,-58.60208978,Amazonas
96942,Brasil,-3.988272986,-58.60208978,Amazonas
57719,Brasil,-3.988272986,-58.60208978,Amazonas
59378,Brasil,-4.983693852,-58.06006844,Amazonas
75479,Brasil,-4.983693852,-58.06006844,Amazonas
10787,Brasil,-4.983693852,-58.06006844,Amazonas
31813,Brasil,-4.983693852,-58.06006844,Amazonas
60469,Brasil,-4.983693852,-58.06006844,Amazonas
1371,Brasil,-4.983693852,-58.06006844,Amazonas
96294,Brasil,-4.983693852,-58.06006844,Amazonas
99933,Brasil,-4.983693852,-58.06006844,Amazonas
64830,Brasil,-4.983693852,-58.06006844,Amazonas
94869,Spain,37.28347815,-7.389440419,Andalucía
38876,Spain,37.22881819,-7.296657042,Andalucía
15140,Spain,37.22881819,-7.296657042,Andalucía
6856,Spain,37.28314502,-7.224170039,Andalucía
50563,Spain,37.28314502,-7.224170039,Andalucía
43629,Spain,37.21629481,-7.016536555,Andalucía
39850,Spain,37.21629481,-7.016536555,Andalucía
62324,Spain,37.39600066,-6.994450541,Andalucía
20132,Spain,37.39600066,-6.994450541,Andalucía
82705,Spain,37.21857243,-6.960428916,Andalucía
92166,Spain,37.29431191,-6.960352548,Andalucía
27917,Spain,37.26252294,-6.944595007,Andalucía
4114,Spain,37.23862669,-6.929573097,Andalucía
22954,Spain,37.23862669,-6.929573097,Andalucía
50466,Spain,37.31879601,-6.914391535,Andalucía
8227,Spain,37.31879601,-6.914391535,Andalucía
56559,Spain,37.31879601,-6.914391535,Andalucía
74233,Spain,37.31879601,-6.914391535,Andalucía
75644,Spain,37.31879601,-6.914391535,Andalucía
88141,Spain,37.31879601,-6.914391535,Andalucía
34855,Spain,37.27999321,-6.890459823,Andalucía
24852,Spain,37.27999321,-6.890459823,Andalucía
16864,Spain,37.19221194,-6.889859689,Andalucía
92812,Spain,37.34022097,-6.842942158,Andalucía
44799,Spain,37.21913601,-6.808383028,Andalucía
15831,Spain,37.21913601,-6.808383028,Andalucía
4938,Spain,37.21913601,-6.808383028,Andalucía
78509,Spain,37.55913093,-6.73991418,Andalucía
66734,Spain,37.55913093,-6.73991418,Andalucía
19324,Spain,37.55913093,-6.73991418,Andalucía
34193,Spain,37.33027671,-6.535900417,Andalucía
97219,Spain,37.33027671,-6.535900417,Andalucía
80857,Spain,37.10272354,-6.534320329,Andalucía
71181,Spain,36.72697105,-6.406546403,Andalucía
63256,Spain,36.72697105,-6.406546403,Andalucía
97620,Spain,36.66863087,-6.356023343,Andalucía
44438,Spain,36.66863087,-6.356023343,Andalucía
69322,Spain,36.66863087,-6.356023343,Andalucía
57673,Spain,37.30538854,-6.312922333,Andalucía
57569,Spain,36.79574927,-6.298176524,Andalucía
45365,Spain,36.79574927,-6.298176524,Andalucía
75987,Spain,36.79574927,-6.298176524,Andalucía
97208,Spain,36.79574927,-6.298176524,Andalucía
82827,Spain,36.79574927,-6.298176524,Andalucía
23723,Spain,36.79574927,-6.298176524,Andalucía
98256,Spain,36.79574927,-6.298176524,Andalucía
63757,Spain,36.47147581,-6.251045006,Andalucía
21591,Spain,36.47147581,-6.251045006,Andalucía
93445,Spain,36.47147581,-6.251045006,Andalucía
33457,Spain,37.44938239,-6.241199868,Andalucía
31223,Spain,37.44938239,-6.241199868,Andalucía
57906,Spain,36.6314427,-6.233522578,Andalucía
89956,Spain,36.6314427,-6.233522578,Andalucía
40255,Spain,36.6314427,-6.233522578,Andalucía
49381,Spain,36.6314427,-6.233522578,Andalucía
95385,Spain,36.6314427,-6.233522578,Andalucía
70790,Spain,36.6314427,-6.233522578,Andalucía
79591,Spain,36.6314427,-6.233522578,Andalucía
20248,Spain,36.6314427,-6.233522578,Andalucía
18258,Spain,36.6314427,-6.233522578,Andalucía
35803,Spain,36.6314427,-6.233522578,Andalucía
58431,Spain,36.6314427,-6.233522578,Andalucía
16415,Spain,36.6314427,-6.233522578,Andalucía
25039,Spain,36.6314427,-6.233522578,Andalucía
85922,Spain,36.6314427,-6.233522578,Andalucía
55349,Spain,36.45515481,-6.200303708,Andalucía
99209,Spain,36.45515481,-6.200303708,Andalucía
18796,Spain,36.45515481,-6.200303708,Andalucía
31767,Spain,36.45515481,-6.200303708,Andalucía
16155,Spain,36.45515481,-6.200303708,Andalucía
87908,Spain,36.45515481,-6.200303708,Andalucía
83296,Spain,36.45515481,-6.200303708,Andalucía
69825,Spain,36.45515481,-6.200303708,Andalucía
65317,Spain,36.45515481,-6.200303708,Andalucía
18300,Spain,36.38079529,-6.18206704,Andalucía
85746,Spain,36.38079529,-6.18206704,Andalucía
32632,Spain,37.45878431,-6.169095704,Andalucía
22188,Spain,37.45878431,-6.169095704,Andalucía
91249,Spain,36.6661113,-6.168968272,Andalucía
96669,Spain,36.6661113,-6.168968272,Andalucía
87414,Spain,36.6661113,-6.168968272,Andalucía
30860,Spain,36.6661113,-6.168968272,Andalucía
11399,Spain,36.6661113,-6.168968272,Andalucía
37061,Spain,37.31539888,-6.152752004,Andalucía
87389,Spain,37.10557229,-6.144607188,Andalucía
79557,Spain,37.10557229,-6.144607188,Andalucía
72529,Spain,36.70664695,-6.128779442,Andalucía
45091,Spain,36.70664695,-6.128779442,Andalucía
88114,Spain,36.70664695,-6.128779442,Andalucía
66623,Spain,37.38529351,-6.12443575,Andalucía
69473,Spain,37.38529351,-6.12443575,Andalucía
10734,Spain,37.38529351,-6.12443575,Andalucía
87612,Spain,37.38529351,-6.12443575,Andalucía
38956,Spain,36.69766624,-6.110188049,Andalucía
52534,Spain,36.69766624,-6.110188049,Andalucía
78572,Spain,36.67776572,-6.107402151,Andalucía
83418,Spain,36.67776572,-6.107402151,Andalucía
99370,Spain,36.67776572,-6.107402151,Andalucía
47663,Spain,36.67776572,-6.107402151,Andalucía
33349,Spain,36.39547695,-6.103323766,Andalucía
54436,Spain,36.39547695,-6.103323766,Andalucía
98393,Spain,36.39547695,-6.103323766,Andalucía
32085,Spain,36.39547695,-6.103323766,Andalucía
77199,Spain,36.39547695,-6.103323766,Andalucía
5350,Spain,36.39547695,-6.103323766,Andalucía
54126,Spain,36.39547695,-6.103323766,Andalucía
25365,Spain,36.39547695,-6.103323766,Andalucía
89220,Spain,36.39547695,-6.103323766,Andalucía
1966,Spain,36.39547695,-6.103323766,Andalucía
21473,Spain,36.39547695,-6.103323766,Andalucía
48644,Spain,36.39547695,-6.103323766,Andalucía
15491,Spain,36.39547695,-6.103323766,Andalucía
50079,Spain,36.39547695,-6.103323766,Andalucía
13305,Spain,36.39547695,-6.103323766,Andalucía
88908,Spain,36.39547695,-6.103323766,Andalucía
17015,Spain,36.52530493,-6.101826971,Andalucía
12543,Spain,36.52530493,-6.101826971,Andalucía
95236,Spain,36.52530493,-6.101826971,Andalucía
84783,Spain,36.52530493,-6.101826971,Andalucía
53537,Spain,37.62369662,-6.08789637,Andalucía
45500,Spain,37.3637474,-6.083190908,Andalucía
59607,Spain,37.38638388,-6.076881827,Andalucía
70675,Spain,36.27321966,-6.074841354,Andalucía
91243,Spain,37.4244288,-6.072902328,Andalucía
86942,Spain,37.4244288,-6.072902328,Andalucía
98867,Spain,37.33846012,-6.067255066,Andalucía
52493,Spain,37.33846012,-6.067255066,Andalucía
59000,Spain,37.33846012,-6.067255066,Andalucía
16071,Spain,37.33846012,-6.067255066,Andalucía
46008,Spain,36.93946975,-6.061443743,Andalucía
58442,Spain,36.93946975,-6.061443743,Andalucía
10169,Spain,36.93946975,-6.061443743,Andalucía
96856,Spain,37.31475563,-6.057285814,Andalucía
26066,Spain,37.38577369,-6.055670584,Andalucía
23924,Spain,37.38577369,-6.055670584,Andalucía
56646,Spain,37.37187656,-6.047032402,Andalucía
70464,Spain,37.37187656,-6.047032402,Andalucía
68918,Spain,37.37187656,-6.047032402,Andalucía
76145,Spain,37.37187656,-6.047032402,Andalucía
73102,Spain,37.37187656,-6.047032402,Andalucía
72035,Spain,37.33024055,-6.041246578,Andalucía
49710,Spain,37.24703506,-6.035262648,Andalucía
43973,Spain,37.24703506,-6.035262648,Andalucía
85474,Spain,37.24703506,-6.035262648,Andalucía
38715,Spain,37.38515864,-6.034452915,Andalucía
64475,Spain,37.40443871,-6.034449982,Andalucía
59540,Spain,37.43421964,-6.031082256,Andalucía
50034,Spain,37.43421964,-6.031082256,Andalucía
46997,Spain,37.36268779,-6.030888806,Andalucía
44466,Spain,37.36268779,-6.030888806,Andalucía
86235,Spain,37.36268779,-6.030888806,Andalucía
24770,Spain,37.36268779,-6.030888806,Andalucía
75593,Spain,37.36268779,-6.030888806,Andalucía
59372,Spain,37.47269419,-6.017518762,Andalucía
77108,Spain,37.38204284,-6.012440385,Andalucía
52142,Spain,37.38204284,-6.012440385,Andalucía
49044,Spain,37.34647606,-6.007713011,Andalucía
61846,Spain,37.34647606,-6.007713011,Andalucía
19773,Spain,37.34647606,-6.007713011,Andalucía
3050,Spain,37.34647606,-6.007713011,Andalucía
7179,Spain,37.34647606,-6.007713011,Andalucía
1897,Spain,37.40351352,-6.007375128,Andalucía
87687,Spain,37.40351352,-6.007375128,Andalucía
45869,Spain,37.38831253,-5.998820833,Andalucía
82008,Spain,37.39805663,-5.996759307,Andalucía
6681,Spain,37.38424216,-5.989133915,Andalucía
2711,Spain,37.39314667,-5.986369978,Andalucía
25906,Spain,37.39314667,-5.986369978,Andalucía
69137,Spain,37.39314667,-5.986369978,Andalucía
18642,Spain,37.39314667,-5.986369978,Andalucía
78934,Spain,37.34282447,-5.985205956,Andalucía
90120,Spain,37.34282447,-5.985205956,Andalucía
34634,Spain,37.43398746,-5.984522877,Andalucía
276,Spain,37.43398746,-5.984522877,Andalucía
78734,Spain,37.43398746,-5.984522877,Andalucía
65901,Spain,37.43398746,-5.984522877,Andalucía
52436,Spain,37.43398746,-5.984522877,Andalucía
58559,Spain,37.43398746,-5.984522877,Andalucía
39152,Spain,37.43398746,-5.984522877,Andalucía
67868,Spain,37.43398746,-5.984522877,Andalucía
50636,Spain,37.43398746,-5.984522877,Andalucía
41286,Spain,37.41041601,-5.983861205,Andalucía
65938,Spain,37.41041601,-5.983861205,Andalucía
25160,Spain,37.38417557,-5.978194024,Andalucía
90633,Spain,37.38417557,-5.978194024,Andalucía
98437,Spain,37.38417557,-5.978194024,Andalucía
24920,Spain,37.51974603,-5.973419341,Andalucía
59561,Spain,37.40258508,-5.972990055,Andalucía
95312,Spain,37.40258508,-5.972990055,Andalucía
16464,Spain,37.40258508,-5.972990055,Andalucía
31284,Spain,37.32526422,-5.969907747,Andalucía
82040,Spain,37.35651326,-5.968367425,Andalucía
40111,Spain,37.35651326,-5.968367425,Andalucía
18917,Spain,37.35651326,-5.968367425,Andalucía
37863,Spain,37.35651326,-5.968367425,Andalucía
70874,Spain,37.35651326,-5.968367425,Andalucía
14620,Spain,37.35651326,-5.968367425,Andalucía
10443,Spain,37.35651326,-5.968367425,Andalucía
10299,Spain,37.35651326,-5.968367425,Andalucía
50310,Spain,37.26013676,-5.967056243,Andalucía
95822,Spain,37.26013676,-5.967056243,Andalucía
79788,Spain,37.26013676,-5.967056243,Andalucía
6409,Spain,37.26013676,-5.967056243,Andalucía
77455,Spain,37.29688927,-5.95970488,Andalucía
98080,Spain,37.39924321,-5.956728008,Andalucía
76692,Spain,37.39924321,-5.956728008,Andalucía
12510,Spain,37.39924321,-5.956728008,Andalucía
8162,Spain,37.39924321,-5.956728008,Andalucía
77057,Spain,37.39924321,-5.956728008,Andalucía
87983,Spain,36.68548679,-5.952290985,Andalucía
82864,Spain,36.68548679,-5.952290985,Andalucía
66845,Spain,36.68548679,-5.952290985,Andalucía
58376,Spain,36.68548679,-5.952290985,Andalucía
46960,Spain,36.68548679,-5.952290985,Andalucía
16260,Spain,37.37219775,-5.948786733,Andalucía
62189,Spain,37.37219775,-5.948786733,Andalucía
18420,Spain,37.37219775,-5.948786733,Andalucía
74747,Spain,37.37219775,-5.948786733,Andalucía
53577,Spain,37.37219775,-5.948786733,Andalucía
71202,Spain,37.37219775,-5.948786733,Andalucía
3350,Spain,37.37219775,-5.948786733,Andalucía
26954,Spain,37.37219775,-5.948786733,Andalucía
54178,Spain,37.37219775,-5.948786733,Andalucía
12709,Spain,37.37219775,-5.948786733,Andalucía
34183,Spain,36.22680843,-5.943875725,Andalucía
91321,Spain,36.22680843,-5.943875725,Andalucía
54329,Spain,37.30932466,-5.93637271,Andalucía
75911,Spain,37.30932466,-5.93637271,Andalucía
38874,Spain,37.30932466,-5.93637271,Andalucía
45093,Spain,37.28365613,-5.929899674,Andalucía
71989,Spain,37.33713917,-5.929584841,Andalucía
55100,Spain,37.33713917,-5.929584841,Andalucía
36331,Spain,37.33713917,-5.929584841,Andalucía
99456,Spain,37.50125055,-5.928361668,Andalucía
94220,Spain,37.50125055,-5.928361668,Andalucía
87475,Spain,36.98792319,-5.926801951,Andalucía
89172,Spain,36.4420262,-5.922548564,Andalucía
11247,Spain,37.17055075,-5.922271657,Andalucía
47363,Spain,37.17055075,-5.922271657,Andalucía
87850,Spain,37.42020509,-5.920453277,Andalucía
29603,Spain,37.42020509,-5.920453277,Andalucía
91023,Spain,37.42020509,-5.920453277,Andalucía
81164,Spain,37.42020509,-5.920453277,Andalucía
4150,Spain,37.42020509,-5.920453277,Andalucía
17097,Spain,37.42020509,-5.920453277,Andalucía
41753,Spain,37.42020509,-5.920453277,Andalucía
87165,Spain,37.42020509,-5.920453277,Andalucía
64805,Spain,37.40118985,-5.919617682,Andalucía
74122,Spain,37.40118985,-5.919617682,Andalucía
79758,Spain,37.40118985,-5.919617682,Andalucía
87367,Spain,37.40118985,-5.919617682,Andalucía
3419,Spain,37.26613509,-5.906362283,Andalucía
32224,Spain,37.26613509,-5.906362283,Andalucía
13781,Spain,37.26613509,-5.906362283,Andalucía
40790,Spain,37.26613509,-5.906362283,Andalucía
7809,Spain,37.26613509,-5.906362283,Andalucía
23216,Spain,37.46327419,-5.889641125,Andalucía
34058,Spain,37.46327419,-5.889641125,Andalucía
38481,Spain,37.38923935,-5.88188262,Andalucía
66927,Spain,37.38923935,-5.88188262,Andalucía
9003,Spain,37.38923935,-5.88188262,Andalucía
74925,Spain,37.38923935,-5.88188262,Andalucía
67913,Spain,37.38923935,-5.88188262,Andalucía
47181,Spain,37.55361107,-5.877163773,Andalucía
33188,Spain,37.55361107,-5.877163773,Andalucía
80813,Spain,37.55361107,-5.877163773,Andalucía
59879,Spain,36.19164126,-5.855925573,Andalucía
46531,Spain,36.19164126,-5.855925573,Andalucía
22307,Spain,37.62320224,-5.817455828,Andalucía
65862,Spain,37.29034196,-5.806239006,Andalucía
47737,Spain,37.29034196,-5.806239006,Andalucía
66847,Spain,37.29034196,-5.806239006,Andalucía
57410,Spain,37.29034196,-5.806239006,Andalucía
72487,Spain,37.29034196,-5.806239006,Andalucía
85660,Spain,37.29034196,-5.806239006,Andalucía
78527,Spain,37.29034196,-5.806239006,Andalucía
50424,Spain,37.29034196,-5.806239006,Andalucía
76323,Spain,37.29034196,-5.806239006,Andalucía
48272,Spain,37.29034196,-5.806239006,Andalucía
78973,Spain,37.07687358,-5.762407297,Andalucía
96446,Spain,37.07687358,-5.762407297,Andalucía
91807,Spain,37.07687358,-5.762407297,Andalucía
66474,Spain,37.07687358,-5.762407297,Andalucía
7327,Spain,37.07687358,-5.762407297,Andalucía
57757,Spain,37.07687358,-5.762407297,Andalucía
40591,Spain,37.07687358,-5.762407297,Andalucía
90297,Spain,37.07687358,-5.762407297,Andalucía
10266,Spain,37.34924269,-5.741300508,Andalucía
17411,Spain,36.74900002,-5.738011426,Andalucía
4278,Spain,36.74900002,-5.738011426,Andalucía
19391,Spain,36.74900002,-5.738011426,Andalucía
57941,Spain,37.38617341,-5.708971084,Andalucía
49851,Spain,37.38617341,-5.708971084,Andalucía
52921,Spain,37.38617341,-5.708971084,Andalucía
50596,Spain,37.45529351,-5.630945934,Andalucía
67841,Spain,37.45529351,-5.630945934,Andalucía
28281,Spain,36.87282438,-5.61648337,Andalucía
12485,Spain,36.06384465,-5.59999069,Andalucía
41526,Spain,36.06384465,-5.59999069,Andalucía
29219,Spain,36.06384465,-5.59999069,Andalucía
49041,Spain,37.20053119,-5.573442754,Andalucía
3724,Spain,37.20053119,-5.573442754,Andalucía
31534,Spain,37.20053119,-5.573442754,Andalucía
56489,Spain,36.22151517,-5.572352125,Andalucía
37876,Spain,36.22151517,-5.572352125,Andalucía
94875,Spain,37.00446329,-5.547153189,Andalucía
77899,Spain,37.00446329,-5.547153189,Andalucía
92157,Spain,37.66993552,-5.508240182,Andalucía
95006,Spain,37.66993552,-5.508240182,Andalucía
71152,Spain,37.66993552,-5.508240182,Andalucía
91523,Spain,37.66993552,-5.508240182,Andalucía
82790,Spain,37.29122507,-5.497577,Andalucía
57136,Spain,36.10468724,-5.492159386,Andalucía
82326,Spain,36.10468724,-5.492159386,Andalucía
71977,Spain,36.10468724,-5.492159386,Andalucía
72188,Spain,36.10468724,-5.492159386,Andalucía
18958,Spain,36.14863544,-5.469948935,Andalucía
82921,Spain,36.14863544,-5.469948935,Andalucía
21111,Spain,36.14863544,-5.469948935,Andalucía
52031,Spain,36.65855707,-5.463695129,Andalucía
69562,Spain,36.65855707,-5.463695129,Andalucía
26620,Spain,36.13159751,-5.463133789,Andalucía
69922,Spain,36.13159751,-5.463133789,Andalucía
53381,Spain,36.13159751,-5.463133789,Andalucía
55116,Spain,36.2158637,-5.4585269,Andalucía
85857,Spain,36.2158637,-5.4585269,Andalucía
89087,Spain,36.08501825,-5.452742467,Andalucía
89401,Spain,36.08501825,-5.452742467,Andalucía
71205,Spain,36.08501825,-5.452742467,Andalucía
60193,Spain,36.08501825,-5.452742467,Andalucía
19637,Spain,37.11425332,-5.426920641,Andalucía
78271,Spain,37.11425332,-5.426920641,Andalucía
5088,Spain,37.11425332,-5.426920641,Andalucía
70717,Spain,37.11425332,-5.426920641,Andalucía
15181,Spain,37.33207101,-5.364280034,Andalucía
93144,Spain,37.33207101,-5.364280034,Andalucía
41892,Spain,36.18225236,-5.350750779,Andalucía
97660,Spain,36.18225236,-5.350750779,Andalucía
9643,Spain,36.18225236,-5.350750779,Andalucía
50642,Spain,36.18225236,-5.350750779,Andalucía
75486,Spain,36.26044672,-5.350220762,Andalucía
52313,Spain,36.95088859,-5.281698846,Andalucía
33207,Spain,36.95088859,-5.281698846,Andalucía
9052,Spain,37.70499074,-5.235301845,Andalucía
27885,Spain,36.46960463,-5.150577444,Andalucía
57191,Spain,36.46960463,-5.150577444,Andalucía
38929,Spain,36.46960463,-5.150577444,Andalucía
53836,Spain,36.46960463,-5.150577444,Andalucía
3778,Spain,36.46960463,-5.150577444,Andalucía
86821,Spain,36.78369689,-5.13687287,Andalucía
62097,Spain,36.78369689,-5.13687287,Andalucía
97508,Spain,37.24932875,-5.124652571,Andalucía
32351,Spain,37.24932875,-5.124652571,Andalucía
92147,Spain,37.24932875,-5.124652571,Andalucía
25920,Spain,37.24932875,-5.124652571,Andalucía
66109,Spain,37.24932875,-5.124652571,Andalucía
61094,Spain,37.47341483,-5.094801268,Andalucía
95665,Spain,37.47341483,-5.094801268,Andalucía
85432,Spain,37.47341483,-5.094801268,Andalucía
64206,Spain,36.47025423,-5.029864593,Andalucía
77684,Spain,36.47025423,-5.029864593,Andalucía
69678,Spain,36.47025423,-5.029864593,Andalucía
65318,Spain,36.48847065,-4.993771556,Andalucía
23009,Spain,36.48847065,-4.993771556,Andalucía
71256,Spain,36.48847065,-4.993771556,Andalucía
58172,Spain,36.48847065,-4.993771556,Andalucía
97433,Spain,36.48847065,-4.993771556,Andalucía
20116,Spain,36.50290743,-4.966386132,Andalucía
3826,Spain,36.52646521,-4.905503644,Andalucía
85594,Spain,37.30727423,-4.890877453,Andalucía
11549,Spain,37.30727423,-4.890877453,Andalucía
29369,Spain,37.30727423,-4.890877453,Andalucía
22538,Spain,37.9112516,-4.866122592,Andalucía
30386,Spain,37.9112516,-4.866122592,Andalucía
70108,Spain,37.03328429,-4.86299211,Andalucía
25653,Spain,36.51225619,-4.846101972,Andalucía
14596,Spain,36.51225619,-4.846101972,Andalucía
81132,Spain,37.87192336,-4.844147366,Andalucía
16388,Spain,37.87192336,-4.844147366,Andalucía
38357,Spain,37.87192336,-4.844147366,Andalucía
51668,Spain,37.92572729,-4.811505394,Andalucía
8539,Spain,37.86856738,-4.798892155,Andalucía
28609,Spain,37.86856738,-4.798892155,Andalucía
93807,Spain,37.86856738,-4.798892155,Andalucía
55108,Spain,37.86856738,-4.798892155,Andalucía
26248,Spain,37.86856738,-4.798892155,Andalucía
78483,Spain,37.86856738,-4.798892155,Andalucía
65526,Spain,38.26279965,-4.798766929,Andalucía
55849,Spain,38.26279965,-4.798766929,Andalucía
43127,Spain,37.66841225,-4.787837284,Andalucía
14074,Spain,36.51404727,-4.77804333,Andalucía
44104,Spain,36.67129406,-4.768780213,Andalucía
70328,Spain,37.89698995,-4.765710722,Andalucía
32165,Spain,37.89698995,-4.765710722,Andalucía
2131,Spain,37.86171094,-4.765103175,Andalucía
40663,Spain,37.40679767,-4.759746865,Andalucía
50487,Spain,37.40679767,-4.759746865,Andalucía
81607,Spain,37.40679767,-4.759746865,Andalucía
11058,Spain,37.91007033,-4.739761138,Andalucía
60568,Spain,37.91007033,-4.739761138,Andalucía
61237,Spain,37.91007033,-4.739761138,Andalucía
10792,Spain,37.91007033,-4.739761138,Andalucía
79283,Spain,37.91007033,-4.739761138,Andalucía
41058,Spain,37.91007033,-4.739761138,Andalucía
64318,Spain,37.87482022,-4.729500764,Andalucía
12586,Spain,37.86631958,-4.728103753,Andalucía
57227,Spain,37.86631958,-4.728103753,Andalucía
89994,Spain,37.86631958,-4.728103753,Andalucía
52615,Spain,37.86631958,-4.728103753,Andalucía
53570,Spain,37.86631958,-4.728103753,Andalucía
49996,Spain,37.86631958,-4.728103753,Andalucía
67416,Spain,37.86631958,-4.728103753,Andalucía
59781,Spain,37.86631958,-4.728103753,Andalucía
91296,Spain,37.86631958,-4.728103753,Andalucía
85300,Spain,36.53751533,-4.7121487,Andalucía
28582,Spain,36.53751533,-4.7121487,Andalucía
99566,Spain,36.53751533,-4.7121487,Andalucía
49388,Spain,36.53751533,-4.7121487,Andalucía
62952,Spain,36.53751533,-4.7121487,Andalucía
5827,Spain,36.85420917,-4.683148875,Andalucía
36913,Spain,36.6456703,-4.682714391,Andalucía
66404,Spain,36.6456703,-4.682714391,Andalucía
